"","brsupport","clock","stemmy","Ntips"
"test_1685_-1.fa",47.9047619047619,0.3133665615465,0.239008683453847,45
"dev_1599_-1.fa",44.3695652173913,0.313471371320161,0.294122732080958,49
"train_1343_-1.fa",33.4285714285714,0.31386965825494,0.310422447594809,45
"train_1151_-1.fa",45.2045454545455,0.314066285280954,0.28797696467295,47
"dev_1634_-1.fa",52.6046511627907,0.314162854443161,0.3096039646294,46
"dev_1522_-1.fa",45.7555555555556,0.314561971412232,0.297124861159113,48
"train_494_-1.fa",46.3870967741936,0.31463333320305,0.266939540720987,34
"train_34_-1.fa",55.6666666666667,0.31479759139301,0.29069012925008,48
"train_1049_-1.fa",50.4146341463415,0.315571398999801,0.245175445889066,44
"train_187_-1.fa",46.7333333333333,0.315575905413007,0.291773727320222,48
"test_1687_-1.fa",44.5777777777778,0.315663159751394,0.265054435602209,48
"test_1744_-1.fa",40.4878048780488,0.31611396160582,0.292273643531578,44
"train_1271_-1.fa",49.3095238095238,0.316190435190406,0.30946735342562,45
"train_1219_-1.fa",42.0238095238095,0.316407771741815,0.299986559157417,45
"train_20_-1.fa",42.804347826087,0.316893016487881,0.244186802065411,49
"train_301_-1.fa",46.5348837209302,0.317246812982879,0.364115005772425,46
"train_595_-1.fa",35.6,0.317372045522903,0.298674743094964,43
"test_1684_-1.fa",43.1818181818182,0.317509686161058,0.308812982879205,47
"train_153_-1.fa",33.95,0.317998609538378,0.271306375722217,43
"dev_1552_-1.fa",37.4444444444444,0.318203637645712,0.275649900816915,48
"train_67_-1.fa",45,0.31837658046032,0.269468321340127,41
"train_668_-1.fa",45.1707317073171,0.318450628312568,0.269886089502394,44
"train_1067_-1.fa",44.0975609756098,0.318508013465693,0.312400204582609,44
"test_1811_-1.fa",47.4473684210526,0.318806304067782,0.316454503387007,41
"test_1934_-1.fa",52.75,0.319057698713438,0.344452620965906,47
"train_915_-1.fa",37.9210526315789,0.319070826907555,0.334105589263464,41
"train_149_-1.fa",51.1590909090909,0.319133969783017,0.304329584149519,47
"train_764_-1.fa",43.972972972973,0.319261194643708,0.295170525461748,40
"train_813_-1.fa",42.2444444444444,0.319306555586789,0.266819172097213,48
"test_1665_-1.fa",34.4634146341463,0.319405014611421,0.360199742266598,44
"train_51_-1.fa",37.7111111111111,0.319530031726772,0.344026738711407,48
"train_185_-1.fa",49.1951219512195,0.319556100310008,0.280762562835968,44
"train_721_-1.fa",38.1219512195122,0.319906802395122,0.242916759512006,44
"train_19_-1.fa",40.8888888888889,0.319917461719134,0.300086172702043,48
"test_1948_-1.fa",46.1428571428571,0.319941820633483,0.319462138680755,45
"train_1013_-1.fa",51.2564102564103,0.320275544899928,0.30740691866746,42
"test_1737_-1.fa",40.2666666666667,0.320303305577276,0.276951785083562,48
"train_1050_-1.fa",46.5365853658537,0.320395365786929,0.298070649069031,44
"train_1257_-1.fa",53.9268292682927,0.320402423342083,0.289797539384182,44
"test_1754_-1.fa",44.0714285714286,0.320483321961169,0.299605724179827,45
"train_73_-1.fa",57.2340425531915,0.320556603523965,0.259111201812727,50
"test_1680_-1.fa",54.5454545454545,0.321389016889034,0.262236464840178,47
"test_1882_-1.fa",41.6086956521739,0.321410396402496,0.253699559543467,49
"train_804_-1.fa",36.3414634146341,0.321478680696145,0.301055624126094,44
